portal,DNO_Group,dataset_id,title,description,modified,license,visibility,has_records,tags,record_count,explore_link,api_link
northernpowergrid.opendatasoft.com,NPg,third-party-data-sources,Third Party Data Sources,"<p>This dataset contains information from external sources that we believe may be of use to our Portal users. Each data source has been assigned to at least one theme to aid in filtering, and users can use this filter on the left of the page. We suggest using the ""Index"" tab as these have better column widths to read the data descriptions</p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Third Party, Net Zero, Heating, Transport",85,https://northernpowergrid.opendatasoft.com/explore/dataset/third-party-data-sources/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/third-party-data-sources
northernpowergrid.opendatasoft.com,NPg,glossary-of-terms,Glossary of Terms,"<p></p><p><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">Our Glossary of Terms dataset contains a list of terms used throughout our Portal and supporting documentation, with a definition and associated acronyms if applicable.</span></p><p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">For ease of use, we recommend using the custom ""Index"" tab for this dataset rather than the standard table, as this will allow you to view the full definition. The search on the left will still function in this tab. If you have a term you were expecting to find in our Glossary that is not present, please contact our <a href=""mailto:OpenData@northernpowergrid.com?subject=Open Data Portal Glossary"" target=""_blank"">Open Data Team</a> and we will get it added. Our Glossary can be accessed via any of our dataset descriptions in the section below the introduction.</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description. </span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class="""">N/A</p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset does <b>NOT </b>require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Glossary, Terms, Definition",92,https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/glossary-of-terms
northernpowergrid.opendatasoft.com,NPg,embedded-capacity-register-part-2,Embedded Capacity Register < 1MW,"<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
Our Embedded Capacity Register (ECR) contains information on all generation, storage and flexible demand assets which are either already connected, or accepted to connect to the Northern Powergrid network. This information is updated by the 10th working day of each month and provides visibility to our stakeholders on distributed generation.

Within this dataset, users can find the point of connection, voltage, capacity, connection status, generation type, flexibility information and dates for acceptances and connections.</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">This part of our ECR is for assets which have an installed capacity of less than 1MW, and greater than or equal to 50kW. The other half of our ECR can be found in the ""similar datasets"" section below.</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description. A methodology for this dataset can be downloaded from the attachment section below. </span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p class=""""><a href=""https://northernpowergrid.opendatasoft.com/pages/ecr/"" target=""_blank"">Embedded Capacity Register Page</a> - <span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Embedded Capacity Register provides information on generation and storage sites, both connected to and accepted to connect to our network.<br></span><a href=""https://northernpowergrid.opendatasoft.com/pages/generation_dashboard/"" style=""font-family: Calibri, sans-serif; font-size: 16px; background-color: rgb(255, 255, 255);"" target=""_blank"">NPg Generation Dashboard</a><span style=""font-family: inherit; font-size: 16px;""> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Generation Dashboard presents information from our Embedded Capacity Register in a more visual format.<br></span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/regional-demand-and-generation-tracker/"" target=""_blank"">Regional Demand and Generation Tracker</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Regional Demand and Generation Tracker provides near real time data for the generation mix of our network over the last 30 days.</span></p>


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset does <b>NOT </b>require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Generation, Connections, Storage, Methodology",1647,https://northernpowergrid.opendatasoft.com/explore/dataset/embedded-capacity-register-part-2/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/embedded-capacity-register-part-2
northernpowergrid.opendatasoft.com,NPg,northern-powergrid-dfes-local-authority-level,Northern Powergrid DFES Local Authority Level,"<p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our Distribution Future Energy Scenarios (DFES) Local Authority dataset contains information on various parameters such as energy usage, generation and Low Carbon Technologies (LCT) volumes, forecasting this data out to 2050. This data is produced for 5 different scenarios, assuming different rates of uptakes for various technologies. This dataset contains this information spilt per </span></font><span style=""font-family: Calibri, sans-serif; font-size: 16px;"">Local Authority region</span><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> within Northern Powergrid.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">This dataset is new to our 2024 DFES publication, and has the data in a more portal friendly format. We recommend this dataset for users who are looking to build visuals with the mapping or charting functions within the portal.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">We have used the information from this dataset to produce a DFES Local Authority Dashboard which can be found within the tabs of this dataset. This allows users to see each parameter graphed for l</span></font><span style=""font-family: Calibri, sans-serif; font-size: 16px;"">ocal authority</span><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">, scenarios and/or year range they select.</span></font></p><p style=""font-family: sans-serif;""><span style=""font-family: Calibri, sans-serif; font-size: 16px;"">Our 2024 DFES report and methodology can be found in the export tab under the ""Alternative Exports"" section at the bottom of the export list</span><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Related datasets and pages</span></span></font></p><p style=""font-family: sans-serif;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-primary-portalformat/information/?disjunctive.licence_area&amp;disjunctive.scenario_name&amp;disjunctive.voltage_level&amp;disjunctive.substation&amp;disjunctive.year"" style=""background-color: rgb(255, 255, 255); font-family: Calibri, sans-serif; font-size: 16px; font-weight: 400;"" target=""_blank"">DFES Primary Substation</a><span style=""font-family: Calibri, sans-serif; font-size: 16px;""> - This dataset contains DFES information but this time aggregated to a Northern Powergrid Primary Substation level.</span><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-bsp-portalformat/information/?disjunctive.licence_area&amp;disjunctive.scenario_name&amp;disjunctive.voltage_level&amp;disjunctive.substation&amp;disjunctive.year"" target=""_blank"">DFES Bulk Supply Point (BSP)</a> - This dataset contains DFES information but this time aggregated to a Northern Powergrid BSP level.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-gsp-portalformat/information/?disjunctive.licence_area&amp;disjunctive.scenario_name&amp;disjunctive.voltage_level&amp;disjunctive.substation&amp;disjunctive.year"" target=""_blank"">DFES Grid Supply Point (GSP)</a> - This dataset contains DFES information but this time aggregated to a Northern Powergrid GSP level.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes/information/?disjunctive.voltage_level&amp;disjunctive.substation&amp;disjunctive.scenario_name&amp;disjunctive.output_parameter&amp;disjunctive.licence_area"" target=""_blank"">DFES Whole Network</a> - Users of our DFES in the past will be familiar with this format of DFES, containing information on all our EHV substations. We recommend this dataset for users simply looking to read a table of data.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/dfes/"" target=""_blank"">DFES Feature Page</a> - Users looking to find more information about the DFES, including our interactive geographical tool, or more information on navigating DFES data throughout our portal will find this page useful.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Glossary of terms</span></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary%20Term"" style=""font-weight: bold;"">Open Data team</a> and we will get it added!</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Data Governance</span></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">This dataset does <span style=""font-weight: bolder;"">NOT</span> require a login to view</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Any data caveats for the dataset are listed below</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">- None</span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Distribution Future Energy Scenarios (DFES), Forecast, Low Carbon Technologies (LCT), Demand, Generation, Net Zero, Methodology",5180,https://northernpowergrid.opendatasoft.com/explore/dataset/northern-powergrid-dfes-local-authority-level/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/northern-powergrid-dfes-local-authority-level
northernpowergrid.opendatasoft.com,NPg,npg_ndp_demand_headroom,NPg Network Development Plan - Thermal Demand Headroom,"<p><font face=""CircularStdBook""><span style=""font-size: 16px;"">This dataset contains the demand forecasting for both our Northeast and Yorkshire licence areas. Our Network Development Plan (NDP) includes our plans for interventions, flexibility services requirements and forecast demand and generation headroom across our network, for a range of different scenarios, in the medium to long-term. To view our forecasted generation headroom please click <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/npg_ndp_generation_headroom/information/"" target=""_blank"">here.</a> To view our NDP Methodology and Report, please see the attachments below.</span></font></p><p><font face=""CircularStdBook""><span style=""font-size: 16px;""><br></span></font></p><p><font face=""CircularStdBook""><span style=""font-size: 16px;""><i>Update Frequency: Headroom report - Annually (May), Methodology – Every two years (Due May 2024)</i></span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Demand, Forecast, Headroom, Capacity, Network Development Plan (NDP), Extra High Voltage (EHV), Methodology",3130,https://northernpowergrid.opendatasoft.com/explore/dataset/npg_ndp_demand_headroom/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/npg_ndp_demand_headroom
northernpowergrid.opendatasoft.com,NPg,npg_ndp_generation_headroom,NPg Network Development Plan - Thermal Generation Headroom,"<div>This dataset contains the generation forecasting for both our Northeast and Yorkshire licence areas. Our Network Development Plan (NDP) includes our plans for interventions, flexibility services requirements and forecast demand and generation headroom across our network, for a range of different scenarios, in the medium to long-term. This dataset contains the generation forecasting for both our Northeast and Yorkshire licence areas. To view our forecasted demand headroom please click <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/npg_ndp_demand_headroom/information/"" target=""_blank"">here. </a>To view our NDP Methodology, please see the attachments below.</div><div><br></div><div><i>Update Frequency: Annually (May)</i></div>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Generation, Network Development Plan (NDP), Network Headroom Report (NHR), Extra High Voltage (EHV), Forecast, Methodology",3130,https://northernpowergrid.opendatasoft.com/explore/dataset/npg_ndp_generation_headroom/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/npg_ndp_generation_headroom
northernpowergrid.opendatasoft.com,NPg,substation_combined_service_areas,EHV Substation Combined Service Areas,"
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">Our EHV Substation combined service areas dataset provides an interactive shapefile to indicate the service areas of our Grid Supply Points, Bulk Supply Points, and Primary substations. Users can filter for each of these substation levels using the left hand panel.</span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">These shapefiles show where the bulk of connections to each substation can be found. There could be cases where large, individual connections will fall into the shapefile of one substation, but is in fact supplied by a neighbouring site.</span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><span style=""font-size: 20px; font-family: Calibri, sans-serif;""><b>Related Feature Pages</b></span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/map/portal_map/?location=8,54.51311,-1.34583&amp;basemap=jawg.streets"" target=""_blank"">Portal Wide Map</a> - <span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif;"">Our Portal Wide Map visualises multiple datasets preloaded onto one map to provide a starting point for our users.</span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><span style=""font-size: 20px; font-family: Calibri, sans-serif;""><b>Glossary of Terms</b></span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary%20Term"" style="""">Open Data team</a> and we will get it added!</span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><span style=""font-size: 20px; font-family: Calibri, sans-serif;""><b>Data Governance</b></span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;""><span style=""font-size: 16px; font-family: Calibri, sans-serif;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;"">This dataset does NOT require a login to view</p>
<p style=""font-family: Calibri, sans-serif; font-size: 16px;"">Any data caveats for the dataset are listed below</p>
<p style=""font-family: Calibri, sans-serif; margin-bottom: 1em; font-size: 16px;"">- None</p>
",,Northern Powergrid Open Data Licence v1.0,domain,True,"Shapefile, Extra High Voltage (EHV)",701,https://northernpowergrid.opendatasoft.com/explore/dataset/substation_combined_service_areas/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/substation_combined_service_areas
northernpowergrid.opendatasoft.com,NPg,resp-shapefile,Regional Energy Strategic Planner (RESP) Regions,"<p style=""""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">This shapefile contains the regions covered by the various Regional Energy Strategic Planner (RESP) regions and has been provided to Northern Powergrid by the <a href=""https://www.neso.energy/"" target=""_blank"">National Energy System Operator (NESO)</a></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Related datasets and pages</span></span></font></p><p style=""font-family: sans-serif;""><a href=""https://www.neso.energy/news/new-regional-energy-strategic-planner-role"" target=""_blank"">NESO RESP Announcement</a> - If you wish to find out more about the RESP, please click here to view NESOs news item on the new role</p><p style=""font-family: sans-serif;""><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of terms</span></p><p style=""font-family: sans-serif; margin-bottom: 1em;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary%20Term"" style=""font-weight: bold;"">Open Data team</a> and we will get it added!</span></font></p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"RESP, Shapefile",11,https://northernpowergrid.opendatasoft.com/explore/dataset/resp-shapefile/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/resp-shapefile
northernpowergrid.opendatasoft.com,NPg,odp-research-use-cases,Research Use Cases,"<p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our research use cases datasets shows how stakeholders from universities, colleagues and similar workplaces are using our Open Data to aid in their research and/or studies. If you wish to add your own entry to this dataset, please complete <a href=""https://forms.office.com/Pages/ResponsePage.aspx?id=EGsffCsZg0qdMoHvWDJcN97ryDCgozFMu5Unn5oT7MZUQkxDWDQzTkNNVVVJTERWOVJQUlRESUoyUy4u"" target=""_blank"">this form.</a> Please note that if you complete the name and email fields, these will appear in this published dataset.</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Related Feature Pages</span></span></font></p><p class="""" style=""font-family: sans-serif;"">N/A</p><p style=""font-family: sans-serif;""><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary%20Term"" style=""font-weight: bold;"">Open Data team</a> and we will get it added!</span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><span style=""font-weight: bolder;"">Data Governance</span></span></font></p><p style=""font-family: sans-serif;""><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p><p style=""font-family: sans-serif;"">This dataset does <span style=""font-weight: bolder;"">NOT </span>require a login to view</p><p style=""font-family: sans-serif;"">Any data caveats for the dataset are listed below</p><p style=""font-family: sans-serif; margin-bottom: 1em;"">- None</p>",,Northern Powergrid Open Data Licence v1.0,domain,True,"Reuse, Research",7,https://northernpowergrid.opendatasoft.com/explore/dataset/odp-research-use-cases/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/odp-research-use-cases
northernpowergrid.opendatasoft.com,NPg,odp_generation_mix_region_30day,30 Day Generation Mix Northeast,"<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">
 
Our 30 Day Generation Mix Northeast dataset provides information on the breakdown of generation technologies within our Northeast licence area. The dataset provides half hourly data in a 30 day window, with values for each generation type along with a demand and generation total, as well as the Carbon Intensity for the whole licence area. We also provide the associated carbon intensity for the sites location from <a href=""https://www.carbonintensity.org.uk/"" target=""_blank"">NESOs Carbon Intensity API.</a></span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""> 
If you are unsure of any of the column meanings, please hover over the column heading for a description.
</span></font></p>


<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Related Feature Pages</b></span></font></p>

<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/carbon_intensity_dashboard/"" target=""_blank"">Carbon Intensity Dashboard</a> - Our Carbon Intensity Dashboard provides near real time data for the carbon intensity of our GSPs, with a heat map covering the last 3 days, and graphs for the last 30 days<span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">.<br></span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;""><a href=""https://northernpowergrid.opendatasoft.com/pages/regional-demand-and-generation-tracker/"" target=""_blank"">Regional Demand and Generation Tracker</a> - </span><span style=""color: rgb(52, 51, 51); font-family: Calibri, sans-serif; font-size: 16px;"">Our Regional Demand and Generation Tracker provides near real time data for the generation mix of our network over the last 30 days.</span></span></font></p><font face=""Calibri, sans-serif"">


<p><span style=""font-weight: bolder; font-family: Calibri, sans-serif; font-size: 20px;"">Glossary of Terms</span></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">Our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/glossary-of-terms/custom/"" target=""_blank"">Glossary</a> dataset provides definitions for various terms and acronyms found throughout our data. If the term you are searching for isn't in our list, please let us know via our <a href=""mailto:opendata@northernpowergrid.com?subject=Glossary Term"" style=""font-weight:bold"">Open Data team</a> and we will get it added!</span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""><b>Data Governance</b></span></font></p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 16px;"">If you wish to view the data triage document for any dataset, they can be found in our <a href=""https://northernpowergrid.opendatasoft.com/explore/dataset/data-triage-assessments/information/"" target=""_blank"">Data Triage Assessment</a> dataset.</span></font></p>
<p>This dataset DOES require a login to view</p>
<p>Any data caveats for the dataset are listed below</p>
<p>- None</p>
<p><font face=""Calibri, sans-serif""><span style=""font-size: 20px;""></span></font></p></font>",,Northern Powergrid Open Data Licence v1.0,domain,True,"National Grid, Low Carbon Technologies (LCT), Generation, Live Data, Operational Data",,https://northernpowergrid.opendatasoft.com/explore/dataset/odp_generation_mix_region_30day/,https://northernpowergrid.opendatasoft.com/api/explore/v2.1/catalog/datasets/odp_generation_mix_region_30day
ssentransmission.opendatasoft.com,SSEN,ssen-transmission-tec-transmission-entry-capacity-register,SSEN Transmission TEC – Transmission Entry Capacity Register,"<p><span style=""color: rgb(82, 82, 82); font-family: poppins, sans-serif, arial;"">A list of SSEN Transmission projects that hold contracts for Transmission Entry Capacity (TEC) with NESO.</span></p><p><br style=""margin: 0px; color: rgb(82, 82, 82); font-family: poppins, sans-serif, arial;""/><span style=""color: rgb(82, 82, 82); font-family: poppins, sans-serif, arial;"">These include existing and future connection projects and projects that can be directly connected to the National Electricity Transmission System (NETS), or make use of it.</span></p><p><span style=""color: rgb(82, 82, 82); font-family: poppins, sans-serif, arial;""><br></span></p><p>T<span style=""font-family: inherit; font-size: 0.875rem;"">o view or download this data, please </span><a href=""https://ssentransmission.opendatasoft.com/login/"" style=""background-color: rgb(255, 255, 255); font-family: sans-serif; font-size: 14px; font-weight: 400;"" target=""_blank""><span style=""font-weight: bolder;"">register or login</span></a><span style=""font-family: inherit; font-size: 0.875rem;"">.</span></p><p><span style=""font-family: inherit; font-size: 0.875rem;""><br></span></p><p><span style=""font-family: inherit; font-size: 0.875rem;"">For the full UK TEC Register, please see the bi-weekly publication from NESO <a href=""https://www.neso.energy/data-portal/transmission-entry-capacity-tec-register"" target=""_blank"">here</a>.</span></p>",2025-10-28 23:00:05+00:00,CC BY 4.0,domain,True,"TEC, Generation, Contracted, Connect, Date, Capacity, Developer, Location",,https://ssentransmission.opendatasoft.com/explore/dataset/ssen-transmission-tec-transmission-entry-capacity-register/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/ssen-transmission-tec-transmission-entry-capacity-register
ssentransmission.opendatasoft.com,SSEN,neso-condition-c17-statement-consultation-report-to-authority-2024-2025,NESO Condition C17 Statement Consultation Report to Authority 2024-2025,"<p style=""font-family: sans-serif;""><span style=""color: rgb(25, 32, 38); font-family: Roboto, sans-serif; white-space-collapse: preserve-breaks;"">This dataset contains data that details the network performance of SSEN Transmission including availability, faults and reliability for 2024-2025.</span></p><p style=""font-family: sans-serif;""><span style=""color: rgb(25, 32, 38); font-family: Roboto, sans-serif; white-space-collapse: preserve-breaks;""><br></span></p><p style=""font-family: sans-serif;""><span style=""color: rgb(25, 32, 38); font-family: Roboto, sans-serif; white-space-collapse: preserve-breaks;"">To download the NESO report and SSEN Transmission's raw data worksheet feeding the report, please go to the 'export' tab &gt; 'alternative exports'.</span></p>",2025-08-27 12:42:24+00:00,CC BY 4.0,domain,True,"Availability, Faults, Energy Not Supplied, Reliability, System Performance, Performance, C17",1,https://ssentransmission.opendatasoft.com/explore/dataset/neso-condition-c17-statement-consultation-report-to-authority-2024-2025/,https://ssentransmission.opendatasoft.com/api/explore/v2.1/catalog/datasets/neso-condition-c17-statement-consultation-report-to-authority-2024-2025
