portal,DNO_Group,dataset_id,title,description,modified,license,visibility,has_records,tags,record_count,explore_link,api_link
electricitynorthwest.opendatasoft.com,ENWL,dfes-lv-peak-demand-monitored,SP ENW - DFES - LV Peak Demand (Monitored),"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - DFES - LV Peak Demand (Monitored) Data - New 2024 Dataset</b>
</p>

<p>SP ENW is currently using PreSense units to monitor the power of secondary substations, particularly those with a large number of customers. The data is processed in real-time and aggregated into half-hourly intervals. In its RIIO-ED2 Business Plan, SP ENW outlined its plans to achieve 95% network visibility coverage during the price control period using distribution monitoring equipment (PreSense),  with the remaining 5% covered by smart meters. As of March 2025, 60% of customers are covered by PreSense.
The substations being monitored have been identified because they have been monitored for over a year, providing sufficient data points throughout the period, especially during winter. This real-time monitoring data is used to identify the maximum demand of secondary substations. There is an ongoing programme to identify new sites for monitoring to expand coverage and improve network visibility.
</p>
<p>
This table contains the maximum demand (kVA) forecast for PreSense-monitored secondary substations up to 2051. The forecast is based on historical peak demand data identified from PreSense monitoring and considers the demand increase from electric vehicles and heat pumps.
</p>
<p>
The collection of DFES datasets envisages a range of possible views of the future, which indicate how different influences can change electrical demand and generation on our network. 
</p>
<p>
This dataset is an accompaniment to our 2024 DFES report, it contains detailed datasets and interactive tools which allow our customers to understand what our Distribution Future Electricity Scenarios mean to them.
</p>
<p>
Please refer to our main DFES report for a full description of our forecasts and scenarios. Our forecasts are not precise predictions of what the future is likely to be, but instead frame the uncertainty within our planning as explained in the main report.
</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>

<hr>

<p>
If you have any query related to this SPENW - DFES - LV Peak Demand (Monitored) Data, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20DFES%20LV%20Peak%20Demand%20(Monitored)%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>",2025-10-02 14:54:30+00:00,CC BY 4.0,domain,True,"DFES, LV, Peak Demand, Monitored",,https://electricitynorthwest.opendatasoft.com/explore/dataset/dfes-lv-peak-demand-monitored/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/dfes-lv-peak-demand-monitored
electricitynorthwest.opendatasoft.com,ENWL,ndp-pry-voronoi,SP ENW - NDP - PRY Voronoi,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - NDP - Primary Substation Voronoi Polygons</b>
</p>
<p>
Individual Polygons are created using the Voronoi methodology, each one containing a single distribution substation, these individual polygons are first grouped together (based on common attribution) then merged, to create new polygons representing the feeding areas for Primary Substations. 
</p>

<p>
Larger polygons representing the feeding areas of Bulk Supply Points are generated by grouping, then merging, the Primary polygons in a similar manner.
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>

<p>
If you have any query related to this SP ENW - NDP - Primary Substation Voronoi dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20NDP%20Primary%20Voronoi"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-02 14:33:50+00:00,CC BY 4.0,domain,True,"NDP, Network, Development, Plan, Voronoi, Polygon, NDPDem, NDPGen",,https://electricitynorthwest.opendatasoft.com/explore/dataset/ndp-pry-voronoi/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/ndp-pry-voronoi
electricitynorthwest.opendatasoft.com,ENWL,dfes-primary-polygons,SP ENW - DFES - Primary Polygons,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - DFES - Primary Polygons</b>
</p>

<p>
Specifically formatted to align with SP ENW DFES data, this Polygon dataset is still created using Voronoi methodology (described below), but includes the polygonal representation of the sites joined together or split through busbars as defined in SP ENW's DFES submission. 
</p>

<p>
Individual Polygons are created using the Voronoi methodology, each one containing a single distribution substation, these individual polygons are first grouped together (based on common attribution) then merged, to create a new series of interlocking polygons forming a high-level representation of Primary Substation feeding areas. 
</p>

<p>
The larger polygons representing the feeding areas of Bulk Supply Points (BSP's) are generated by grouping, then merging, the Primary polygons in the same manner (a similar process creates GSP polygons from the BSP Voronoi).
</p>

<p>
Document explaining the Voronoi process and creation of the feeding area polygons is available to download from the 'Alternative Exports' section of the Export tab (above)
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>


<hr>

<p>
If you have any query related to this SP ENW's DFES - Primary Polygons dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20DFES%20Primary%20BSP%20Polygons"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>",2025-10-02 13:25:18+00:00,CC BY 4.0,domain,True,"Polygon, Voronoi, Primary, Substation, DFESMAP",,https://electricitynorthwest.opendatasoft.com/explore/dataset/dfes-primary-polygons/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/dfes-primary-polygons
electricitynorthwest.opendatasoft.com,ENWL,sp-enw-external-data-sites-of-special-scientific-interest-sssi,SP ENW - External Data - Sites of Special Scientific Interest (SSSI),"<p>
<b>*Dataset content available to </b><span style=""font-weight: bolder;"">registered </span><b>users only* </b>
</p>
<p><b>SP ENW - External Data - Sites of Special Scientific Interest (SSSI)</b></p>
<p>
An extract from Natural England's 'Sites of Special Scientific Interest' dataset, identifying those SSSI polygons which are shown to intersect with the SP ENW Control Boundary.</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>




<hr>

<p>
If you have any query related to this SP ENW - External Data - SSSI, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20SSSI%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-02 08:03:18+00:00,Open Government Licence v3.0,domain,True,"GIS, Polygon, Natural England, Sites of Special Scientific Interest",,https://electricitynorthwest.opendatasoft.com/explore/dataset/sp-enw-external-data-sites-of-special-scientific-interest-sssi/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/sp-enw-external-data-sites-of-special-scientific-interest-sssi
electricitynorthwest.opendatasoft.com,ENWL,sp-enw-external-data-areas-of-outstanding-natural-beauty-aonb,SP ENW - External Data - Areas of Outstanding Natural Beauty (AONB),"<p>
<b>*Dataset content available to </b><span style=""font-weight: bolder;"">registered </span><b>users only* </b>
</p>
<p><b>SP ENW - External Data - Areas of Outstanding Natural Beauty (AONB)</b></p>
<p>
An extract from Natural England's 'Area of Outstanding Natural Beauty' dataset, identifying those AONB polygons which are shown to intersect with the SP ENW Control Boundary.</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>




<hr>

<p>
If you have any query related to this SP ENW - External Data - AONB, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20AONB%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-02 07:38:49+00:00,Open Government Licence v3.0,domain,True,"GIS, Polygon, AONB, Areas of Outstatnding Natural Beauty, Natural England",,https://electricitynorthwest.opendatasoft.com/explore/dataset/sp-enw-external-data-areas-of-outstanding-natural-beauty-aonb/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/sp-enw-external-data-areas-of-outstanding-natural-beauty-aonb
electricitynorthwest.opendatasoft.com,ENWL,sp-enw-external-data-national-parks,SP ENW - External Data - National Parks,"<p>
<b>*Dataset content available to </b><span style=""font-weight: bolder;"">registered </span><b>users only* </b>
</p>
<p><b>SP ENW - External Data - National Parks</b></p>
<p>
An extract from Natural England's 'National Parks' dataset, identifying those National Park polygons which are shown to intersect with the SP ENW Control Boundary.</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>




<hr>

<p>
If you have any query related to this SP ENW - External Data - National Parks, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20National%20Parks%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-02 07:38:37+00:00,Open Government Licence v3.0,domain,True,"Natural England, National Parks, GIS, Polygon",,https://electricitynorthwest.opendatasoft.com/explore/dataset/sp-enw-external-data-national-parks/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/sp-enw-external-data-national-parks
electricitynorthwest.opendatasoft.com,ENWL,sp-enw-external-data-flood-risk,SP ENW - External Data - Flood Risk,"<p>
<b>*Dataset content available to </b><span style=""font-weight: bolder;"">registered </span><b>users only* </b>
</p>
<p><b>SP ENW - External Data - Flood Risk</b></p>
<p>
Extract of the Environment Agency's 'Flood Risk Areas' dataset, identifying those flood Risk polygons which are shown to intersect with the SP ENW Control Boundary.</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>




<hr>

<p>
If you have any query related to this SP ENW - External Data - Flood Risk, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Flood%20Risk%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-10-01 14:19:44+00:00,Open Government Licence v3.0,domain,True,"Flood Risk, Polygon, Environment Agency",,https://electricitynorthwest.opendatasoft.com/explore/dataset/sp-enw-external-data-flood-risk/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/sp-enw-external-data-flood-risk
electricitynorthwest.opendatasoft.com,ENWL,mcs-lct-per-enwl-substation,SP ENW - LCT - MCS Data,"<p>
<b>*Dataset content available to </b><span style=""font-weight: bolder;"">registered </span><b>users only* </b>
</p>
<p><b>SP ENW - LCT - MCS Data</b></p>
<p>
Dataset exploring the individual Low Carbon Technology installations detailed in the Microgeneration Certification Scheme (MCS) Installation Database (MID). 
</p>
<p>
MCS's database carries information across the following LCT installations - Heat Pumps, Small Scale Generation and Battery Storage. This dataset groups these installations together, summarising the values to the relevant SP ENW Distribution Substation.  
</p>
<p>
Only those ENWL Substations feeding 5 or more customers are included in this dataset 
</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>




<hr>

<p>
If you have any query related to this SP ENW - LCT - MCS Data, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20LCT%20MCS%20Data"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-09-30 12:57:58+00:00,CC BY 4.0,domain,True,"LCT, Low Carbon Technology, MCS, Microgeneration Certification Scheme, Heat Pump, Small Scale Embedded Generation, Battery Storage",,https://electricitynorthwest.opendatasoft.com/explore/dataset/mcs-lct-per-enwl-substation/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/mcs-lct-per-enwl-substation
electricitynorthwest.opendatasoft.com,ENWL,sp-enw-capacity-distribution-tx,SP ENW - Capacity - Distribution TX,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p>
<b>SP ENW - Capacity - Distribution TX Headroom</b>
</p>

<p>
Dataset depicting the capacity of the Transformer at each Distribution Substation on the High Voltage (11kV and 6.6kV) network, based on the comparison of the estimated maximum demand on each substation with the transformer capacity at that location.
</p>

<p>
The information contained in this dataset is provided for the primary purpose of allowing existing and potential customers to assess the capabilities of the electricity network and opportunities for changes in their use of the network or for connecting to it. While all reasonable effort has been made to ensure the accuracy of the information, SP Electricity North West will accept no liability for any loss or damage caused by the information not being accurate or the information not being available. Actual changes in supply capacity for existing customers or new connections are subject to detailed assessment and approval by SP Electricity North West, and payment of appropriate charges.
</p>

<p>
The information contained in this statement is the Copyright of SP Electricity North West. All Rights Reserved.
</p>

<p>
This data, along with the 11kV and 6.6kV network can be viewed together in a portal page 
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/hv_circuits_capacity_map/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>



<hr>

<p>
If you have any query related to this SP ENW - Capacity - Distribution TX dataset, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20Capacity%20Distribution%20TX"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p>
<b>*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b>
</p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-08-28 09:42:14+00:00,CC BY 4.0,domain,True,"Capacity, Headroom, HV, Distribution, CapMap, 11kV, 6.6kV",,https://electricitynorthwest.opendatasoft.com/explore/dataset/sp-enw-capacity-distribution-tx/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/sp-enw-capacity-distribution-tx
electricitynorthwest.opendatasoft.com,ENWL,sp-enw-capacity-11kv-network,SP ENW - Capacity - 11kV Network,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p><b>SP ENW - Capacity - 11kV Network</b></p>

<p>
Dataset depicting the capacity on the 11kV network based on the comparison of the estimated maximum demand on each cable or overhead line segment with the continuous rating that cable or overhead line can support.
</p>

<p>
The information contained in this dataset is provided for the primary purpose of allowing existing and potential customers to assess the capabilities of the electricity network and opportunities for changes in their use of the network or for connecting to it. While all reasonable effort has been made to ensure the accuracy of the information, SP Electricity North West will accept no liability for any loss or damage caused by the information not being accurate or the information not being available. Actual changes in supply capacity for existing customers or new connections are subject to detailed assessment and approval by Electricity North West, and payment of appropriate charges.
</p>

<p>
The information contained in this statement is the Copyright of SP Electricity North West Ltd. All Rights Reserved.</p>

<p><span style=""font-size: 0.875rem;"">The equivalent</span> 6.6kV Network dataset can also be located in the Data section of this portal, or you can view this 11kV table alongside the 6.6kV table together in a map 
<a href=""https://electricitynorthwest.opendatasoft.com/pages/hv_circuits_capacity_map/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>



<hr>

<p>
If you have any query related to the SP ENW - Capacity - 11kV Network dataset, please contact us 
<a ""="""" href=""mailto:dataportal@enwl.co.uk?subject=SP ENW%20Capacity%2011kV%20Network"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<p>
Already registered as an SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-08-28 08:46:25+00:00,CC BY 4.0,domain,True,"Capacity, Headroom, HV, CapMap, 11kV",,https://electricitynorthwest.opendatasoft.com/explore/dataset/sp-enw-capacity-11kv-network/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/sp-enw-capacity-11kv-network
electricitynorthwest.opendatasoft.com,ENWL,sp-enw-capacity-6-6kv-network,SP ENW - Capacity - 6.6kV Network,"<p>
<b>*Dataset content available to registered users only* </b>
</p>
<p><b>SP ENW - Capacity - 6.6kV Network</b></p>

<p>
Dataset depicting the capacity on the 6.6kV network based on the comparison of the estimated maximum demand on each cable or overhead line segment with the continuous rating that cable or overhead line can support.
</p>

<p>
The information contained in this dataset is provided for the primary purpose of allowing existing and potential customers to assess the capabilities of the electricity network and opportunities for changes in their use of the network or for connecting to it. While all reasonable effort has been made to ensure the accuracy of the information, SP Electricity North West will accept no liability for any loss or damage caused by the information not being accurate or the information not being available. Actual changes in supply capacity for existing customers or new connections are subject to detailed assessment and approval by Electricity North West, and payment of appropriate charges.
</p>

<p>
The information contained in this statement is the Copyright of SP Electricity North West Ltd. All Rights Reserved.</p>

<p>
The equivalent 11kV Network dataset can also be located in the Data section of this portal, or you can view this 6.6kV table alongside the 11kV table together in a map 
<a href=""https://electricitynorthwest.opendatasoft.com/pages/hv_circuits_capacity_map/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>



<hr>

<p>
If you have any query related to the SP ENW - Capacity - 6.6kV Network dataset, please contact us 
<a ""="""" href=""mailto:dataportal@enwl.co.uk?subject=SP ENW%20Capacity%206.6kV%20Network"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<p>
Already registered as an SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-08-28 08:34:07+00:00,CC BY 4.0,domain,True,"Capacity, Headroom, HV, CapMap, 6.6kV",,https://electricitynorthwest.opendatasoft.com/explore/dataset/sp-enw-capacity-6-6kv-network/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/sp-enw-capacity-6-6kv-network
electricitynorthwest.opendatasoft.com,ENWL,enwl-gsp-connection-queue,SP ENW - GSP Connection Queue,"<p>
<b>*Dataset content available to </b><span style=""font-weight: bolder;"">registered </span><b>users only* </b>
</p>
<p>
<b>SP ENW - Grid Supply Point (GSP) Connection Queue
</b>
</p>
<p>
Dataset depicting all Grid Supply Points represented as interlocking Voronoi polygons, Each site provides a view of the current ""Contracted Not Connected"" pipeline of schemes enabling users to understand what technologies and connection capacities exist in the current queue.
</p>

<p>
The information held in this dataset, along with the three further datasets listed below
<br> 
<br>
Grid Supply Point Capacity (Appendix G) 
<br>
Bulk Supply Point Capacity
<br>
Primary Capacity
<br>
</p>

<p>
Have been combined in a map page 
  
<a href=""https://electricitynorthwest.opendatasoft.com/pages/heat_map_test_4/gsp-queue-page#gsp-queue-page"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>


<hr>

<p>
While we use reasonable endeavours to ensure that the data contained within this dataset is accurate, we do not accept any responsibility or liability for the accuracy or the completeness of the content held, or for any loss which may arise from reliance on this dataset and/or its related information.
</p>




<hr>

<p>
If you have any query related to the GSP Connection Queue data, please contact us 
<a href=""mailto:dataportal@enwl.co.uk?subject=SP%20ENW%20GSP%20Connection%20Queue"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<hr>

<p><b>
*Actual dataset content is available to registered users only – If you have not already done so, log-in or create new account below* </b></p>


<p>
New User?  -  Create your new account   
<a href=""https://electricitynorthwest.opendatasoft.com/signup/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Already registered as a SP ENW Portal User?  -  Log-In 
<a href=""https://electricitynorthwest.opendatasoft.com/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>

<p>
Have you an ODS Portal account created elsewhere?  -  Log-In
<a href=""https://electricitynorthwest.opendatasoft.com/signup/login/"">
<span style=""font-weight: bolder;"">HERE</span></a>
</p>
<hr>
",2025-08-27 06:40:40+00:00,CC BY 4.0,domain,True,"GSP, Connection, Queue, ConCap",,https://electricitynorthwest.opendatasoft.com/explore/dataset/enwl-gsp-connection-queue/,https://electricitynorthwest.opendatasoft.com/api/explore/v2.1/catalog/datasets/enwl-gsp-connection-queue
